"changedFields","ibisProductId","ibisSourceId","newPublished","newSourcePrice","newStockQty","newStockStatus","nikProductId","nikSourceId","oldPublished","oldSourcePrice","oldStockQty","oldStockStatus","sku"
"sourcePrice|stockQty|published","69e9f3282eeb571971d5d02d","95743","true","9.46","3","instock","69b4463cc23d34935c3bc940","51255","false","0","4","instock","316AC40"
"sourcePrice|stockQty","69e9f3292eeb571971d5d035","95745","true","6.14","6","instock","69b4463cc23d34935c3bc949","51259","true","5.88","3","instock","203AC07"
"sourcePrice|stockQty","69e9f3292eeb571971d5d03d","95748","true","2.81","5","instock","69b4463dc23d34935c3bc952","51264","true","2.35","6","instock","203AC09"
"sourcePrice","69e9f3292eeb571971d5d045","95751","true","3.48","1","instock","69b4463dc23d34935c3bc95b","51270","true","2.94","1","instock","203AC10"
"sourcePrice","69e9f32a2eeb571971d5d04d","95757","true","5.01","1","instock","69b4463dc23d34935c3bc964","51273","true","4.7","1","instock","203AC11"
"sourcePrice","69e9f32a2eeb571971d5d055","95763","true","5.37","1","instock","69b4463ec23d34935c3bc96d","51281","true","7.06","1","instock","140AC59"
"sourcePrice|stockQty","69e9f32a2eeb571971d5d05d","95772","true","3.32","8","instock","69b4463ec23d34935c3bc976","51306","true","3.82","18","instock","811PE402"
"sourcePrice","69e9f32b2eeb571971d5d066","95781","true","4.35","3","instock","69b4463ec23d34935c3bc97f","51326","true","5","3","instock","321AC20"
"sourcePrice|stockQty","69e9f32b2eeb571971d5d06e","95784","true","33.75","2","instock","69b4463fc23d34935c3bc988","51331","true","38.81","4","instock","117CY44"
"stockQty|stockStatus","69e9f32b2eeb571971d5d076","95787","true","14.32","0","outofstock","69b4463fc23d34935c3bc991","51337","true","14.32","3","instock","120BH04"
"sourcePrice|stockQty|stockStatus","69e9f32c2eeb571971d5d07e","95791","true","22","0","outofstock","69b4463fc23d34935c3bc99a","51349","true","25.3","10","instock","117SU23"
"sourcePrice|stockQty","69e9f32c2eeb571971d5d086","95797","true","16.36","2","instock","69b4463fc23d34935c3bc9a3","51370","true","15.29","9","instock","602MD58"
"sourcePrice|stockQty","69e9f32c2eeb571971d5d08e","95799","true","16.36","5","instock","69b44640c23d34935c3bc9ac","51372","true","18.82","9","instock","602MD59"
"sourcePrice|stockQty","69e9f32d2eeb571971d5d096","95801","true","16.36","5","instock","69b44640c23d34935c3bc9b5","51374","true","18.82","8","instock","602MD60"
"sourcePrice","69e9f32d2eeb571971d5d09e","95807","true","32","6","instock","69b44640c23d34935c3bc9be","51387","true","36.8","6","instock","166EG00"
"sourcePrice|published","69e9f32e2eeb571971d5d0ae","95813","true","16.36","0","outofstock","69b44641c23d34935c3bc9d0","51397","false","0","0","outofstock","203AC12"
"sourcePrice","69e9f32e2eeb571971d5d0b6","95817","true","2.45","10","instock","69b44641c23d34935c3bc9d9","51402","true","2.82","10","instock","316AC41"
"sourcePrice|stockQty","69e9f32e2eeb571971d5d0be","95819","true","2.15","1","instock","69b44642c23d34935c3bc9e2","51409","true","2.47","8","instock","316AC42"
"sourcePrice|stockQty|stockStatus|published","69e9f32f2eeb571971d5d0ce","95830","true","18.41","0","outofstock","69b44642c23d34935c3bc9f4","51415","false","17.64","1","instock","301AC22"
"sourcePrice","69e9f3302eeb571971d5d0d6","95834","true","2.45","32","instock","69b44643c23d34935c3bc9fd","51420","true","2.82","32","instock","316AC43"
"sourcePrice|stockQty","69e9f3302eeb571971d5d0de","95853","true","19.43","20","instock","69b44643c23d34935c3bca06","51459","true","22.34","12","instock","320CY03"
"sourcePrice|stockQty","69e9f3312eeb571971d5d0f0","95856","true","38","2","instock","69b44643c23d34935c3bca0f","51461","true","42.33","3","instock","312GR15OR"
"sourcePrice","69e9f3302eeb571971d5d0e7","95854","true","28.63","2","instock","69b44644c23d34935c3bca18","51462","true","29.4","2","instock","320CY04"
"sourcePrice","69e9f3312eeb571971d5d0f9","95858","true","16.36","9","instock","69b44644c23d34935c3bca21","51464","true","18.82","9","instock","321CY01"
"sourcePrice|published","69e9f3312eeb571971d5d101","95865","true","23.01","0","outofstock","69b44644c23d34935c3bca2a","51471","false","0","0","outofstock","312GR30"
"sourcePrice","69e9f3322eeb571971d5d10a","95867","true","16.36","1","instock","69b44644c23d34935c3bca33","51472","true","15.29","1","instock","164CY01"
"sourcePrice","69e9f3322eeb571971d5d112","95869","true","16.36","2","instock","69b44645c23d34935c3bca3c","51476","true","18.82","2","instock","164CY02"
"sourcePrice|published","69e9f3332eeb571971d5d11a","95871","true","13.29","0","outofstock","69b44645c23d34935c3bca45","51479","false","0","0","outofstock","151CY04"
"sourcePrice|stockQty","69e9e6892eeb571971d4ad9b","95915","true","43.97","6","instock","69b44646c23d34935c3bca57","51555","true","50.57","9","instock","163LG30"
"sourcePrice|stockQty","69e9eceb2eeb571971d54093","86165","true","5.5","22","instock","69b44646c23d34935c3bca60","51560","true","6.33","28","instock","813PE236"
"sourcePrice|stockQty","69e9e6892eeb571971d4ada3","95930","true","8.44","3","instock","69b44646c23d34935c3bca69","51564","true","7.64","7","instock","148BH11"
"sourcePrice","69e9e68a2eeb571971d4adab","95933","true","19.43","2","instock","69b44647c23d34935c3bca72","51567","true","22.34","2","instock","145CY10"
"sourcePrice|stockQty|stockStatus","69e9e68a2eeb571971d4adb3","95940","true","2.3","0","outofstock","69b44647c23d34935c3bca7b","51572","true","2.65","12","instock","602MD00"
"sourcePrice|stockQty","69e9e8162eeb571971d4d15e","95944","true","3","30","instock","69b44647c23d34935c3bca84","51576","true","3.45","19","instock","140CY37"
"sourcePrice|stockQty","69e9e8122eeb571971d4d10a","95951","true","16.5","11","instock","69b44648c23d34935c3bca8d","51587","true","18.98","8","instock","301CU36"
"sourcePrice|stockQty|published","69e9e6492eeb571971d4a7e6","95956","true","14.32","0","outofstock","69b44648c23d34935c3bca96","51594","false","0","-1","outofstock","219FR04"
"sourcePrice|stockQty","69e9e64a2eeb571971d4a7ee","95960","true","14.57","4","instock","69b44648c23d34935c3bca9f","51598","true","16.76","2","instock","126ZN07OR"
"sourcePrice|stockQty","69e9e64a2eeb571971d4a7ff","95964","true","11.25","1","instock","69b44649c23d34935c3bcaa8","51600","true","12.94","20","instock","219FR05"
"sourcePrice|stockQty","69e9e64a2eeb571971d4a7f6","95962","true","12","12","instock","69b44649c23d34935c3bcab1","51602","true","13.8","32","instock","167AR06"
"sourcePrice|stockQty","69e9e64b2eeb571971d4a807","95967","true","12.78","3","instock","69b44649c23d34935c3bcaba","51604","true","14.7","8","instock","219FR06"
"sourcePrice|stockQty","69e9e6ea2eeb571971d4b65a","95971","true","4.2","28","instock","69b4464ac23d34935c3bcac3","51614","true","4.83","15","instock","112LG23"
"sourcePrice|stockQty","69e9e6ea2eeb571971d4b662","95978","true","24.54","1","instock","69b4464ac23d34935c3bcacc","51625","true","28.22","3","instock","222AC10"
"sourcePrice|stockQty","69e9e6eb2eeb571971d4b66a","95982","true","11.25","2","instock","69b4464ac23d34935c3bcad5","51627","true","12.99","6","instock","222AC11"
"sourcePrice","69e9e6eb2eeb571971d4b673","95990","true","27.61","2","instock","69b4464bc23d34935c3bcade","51641","true","32.34","2","instock","163IW01"
"sourcePrice","69e9e64c2eeb571971d4a820","95992","true","19.43","2","instock","69b4464bc23d34935c3bcae7","51645","true","22.34","2","instock","117IW01"
"sourcePrice|stockQty","69e9e64c2eeb571971d4a828","95995","true","44.99","4","instock","69b4464bc23d34935c3bcaf0","51647","true","51.74","5","instock","163BH01"
"sourcePrice|stockQty","69e9e64c2eeb571971d4a830","95998","true","43.46","3","instock","69b4464cc23d34935c3bcaf9","51650","true","49.98","4","instock","162AC20"
"sourcePrice|stockQty","69e9e8152eeb571971d4d156","96001","true","3.07","35","instock","69b4464cc23d34935c3bcb02","51654","true","3.53","39","instock","300CU33"
"sourcePrice|stockQty","69e9e64d2eeb571971d4a838","96004","true","23.52","6","instock","69b4464cc23d34935c3bcb0b","51657","true","27.05","7","instock","324AC09"
"sourcePrice","69e9e6c22eeb571971d4b2c2","96007","true","24.54","5","instock","69b4464dc23d34935c3bcb14","51660","true","28.22","5","instock","324AC10"
"sourcePrice","69e9e64e2eeb571971d4a84a","96012","true","43.46","5","instock","69b4464dc23d34935c3bcb1d","51663","true","49.98","5","instock","324AC11"
"sourcePrice","69e9e64e2eeb571971d4a853","96019","true","11.25","6","instock","69b4464dc23d34935c3bcb26","51668","true","12.94","6","instock","500FC162"
"sourcePrice|stockQty","69e9e64e2eeb571971d4a85b","96022","true","11.25","22","instock","69b4464ec23d34935c3bcb2f","51671","true","12.94","20","instock","500FC163"
"sourcePrice|stockQty","69e9e64f2eeb571971d4a863","96024","true","14.32","11","instock","69b4464ec23d34935c3bcb38","51674","true","16.46","15","instock","501FC27"
"sourcePrice|stockQty","69e9e64f2eeb571971d4a86b","96027","true","15.34","5","instock","69b4464ec23d34935c3bcb41","51676","true","17.64","6","instock","500FC164"
"sourcePrice","69e9edbb2eeb571971d5533f","96037","true","33.23","1","instock","69b4464ec23d34935c3bcb49","51692","true","38.22","1","instock","313CY01"
"sourcePrice|stockQty","69e9edbb2eeb571971d55337","87408","true","10.5","14","instock","69b4464fc23d34935c3bcb52","51698","true","10.58","5","instock","811PE411"
"sourcePrice|stockQty","69e9edbc2eeb571971d55347","96040","true","8.18","1","instock","69b4464fc23d34935c3bcb5b","51703","true","7.64","2","instock","138CY06"
"sourcePrice|stockQty","69e9e64f2eeb571971d4a873","96043","true","12.27","9","instock","69b44650c23d34935c3bcb64","51705","true","14.11","8","instock","811PE424"
"sourcePrice","69e9e6502eeb571971d4a87c","96045","true","11.25","4","instock","69b44650c23d34935c3bcb6d","51709","true","12.94","4","instock","133CY03"
"sourcePrice|stockQty","69e9e6502eeb571971d4a884","96047","true","6.14","10","instock","69b44650c23d34935c3bcb76","51711","true","7.06","6","instock","133AC10"
"sourcePrice","69e9e6512eeb571971d4a88c","96054","true","43.97","2","instock","69b44650c23d34935c3bcb7f","51717","true","50.57","2","instock","313AC05"
"sourcePrice","69e9e6512eeb571971d4a894","96057","true","56.24","1","instock","69b44651c23d34935c3bcb88","51720","true","64.68","1","instock","162CY11"
"sourcePrice","69e9e6522eeb571971d4a8ac","96074","true","9.46","4","instock","69b44652c23d34935c3bcbac","51743","true","10.88","4","instock","303AC02"
"sourcePrice|stockQty","69e9f1732eeb571971d5a894","93071","true","17.38","3","instock","69b44652c23d34935c3bcbb5","51752","true","19.99","8","instock","312ZN01"
"sourcePrice|stockQty","69e9f26b2eeb571971d5bef1","94492","true","5.4","25","instock","69b44653c23d34935c3bcbbe","51757","true","6.17","15","instock","200GR03"
"sourcePrice|stockQty","69e9eceb2eeb571971d5409b","86167","true","50.11","2","instock","69b44653c23d34935c3bcbc7","51767","true","0","8","instock","811PE336"
"sourcePrice|stockQty","69e9e6dd2eeb571971d4b52d","96124","true","21.47","9","instock","69b44653c23d34935c3bcbd0","51774","true","24.7","8","instock","117BY18"
"sourcePrice|stockQty","69e9e6dd2eeb571971d4b536","96126","true","6.14","3","instock","69b44654c23d34935c3bcbd9","51777","true","7.06","4","instock","222FR117"
"sourcePrice","69e9e6de2eeb571971d4b53e","96128","true","18.41","7","instock","69b44654c23d34935c3bcbe2","51779","true","21.17","7","instock","163SU03"
"sourcePrice|stockQty","69e9e6de2eeb571971d4b546","96130","true","9.46","18","instock","69b44654c23d34935c3bcbeb","51781","true","10.88","16","instock","166VE00"
"sourcePrice|stockQty|stockStatus","69e9e6de2eeb571971d4b54e","96132","true","21.45","0","outofstock","69b44655c23d34935c3bcbf4","51783","true","24.7","2","instock","250FR16"
"sourcePrice|stockQty","69e9e6df2eeb571971d4b556","96137","true","14.5","2","instock","69b44655c23d34935c3bcbfd","51787","true","16.68","20","instock","167BH09"
"sourcePrice|stockQty|stockStatus","69e9e6df2eeb571971d4b55f","96142","true","24.5","7","instock","69b44655c23d34935c3bcc06","51791","true","28.22","-1","outofstock","163BH04"
"sourcePrice|stockQty","69e9e6e02eeb571971d4b567","96159","true","29.8","1","instock","69b44655c23d34935c3bcc0f","51815","true","34.27","4","instock","302CU80"
"sourcePrice|stockQty","69e9e6e02eeb571971d4b56f","96161","true","31.7","12","instock","69b44656c23d34935c3bcc18","51818","true","36.46","10","instock","302CU81"
"sourcePrice","69e9e6532eeb571971d4a8c4","96175","true","31.7","3","instock","69b44656c23d34935c3bcc21","51829","true","36.46","3","instock","164CY12"
"sourcePrice","69e9e6692eeb571971d4aab5","96178","true","21.47","1","instock","69b44656c23d34935c3bcc2a","51831","true","24.7","1","instock","140ZN40"
"sourcePrice|stockQty","69e9e6532eeb571971d4a8cc","96186","true","3","7","instock","69b44657c23d34935c3bcc33","51840","true","3.45","15","instock","316AC44"
"sourcePrice","69e9e6542eeb571971d4a8d4","96191","true","1.94","20","instock","69b44657c23d34935c3bcc3c","51845","true","2.23","20","instock","316AC45"
"sourcePrice","69e9e6e12eeb571971d4b57f","96193","true","23.52","2","instock","69b44657c23d34935c3bcc45","51847","true","27.05","2","instock","200FR101"
"sourcePrice","69e9e8152eeb571971d4d14e","96196","true","28.63","2","instock","69b44658c23d34935c3bcc4e","51849","true","32.93","2","instock","164AC09"
"stockQty|stockStatus","69e9e65b2eeb571971d4a97a","96200","true","3.32","1","instock","69b44658c23d34935c3bcc57","51853","true","3.32","0","outofstock","316AC13"
"sourcePrice|stockQty","69e9e65b2eeb571971d4a982","96207","true","7.41","20","instock","69b44658c23d34935c3bcc60","51868","true","8.53","15","instock","111LG47"
"sourcePrice|stockQty","69e9e65c2eeb571971d4a98a","96210","true","9.46","8","instock","69b44659c23d34935c3bcc69","51872","true","10.88","3","instock","111LG46"
"sourcePrice|stockQty|stockStatus","69e9e6932eeb571971d4ae8d","96223","true","39.88","0","outofstock","69b44659c23d34935c3bcc72","51879","true","45.86","1","instock","312CU215"
"sourcePrice|stockQty|stockStatus","69e9e6932eeb571971d4ae84","96219","true","19.43","1","instock","69b44659c23d34935c3bcc7b","51881","true","22.34","0","outofstock","300CU03"
"sourcePrice|stockQty|stockStatus|published","69e9e6542eeb571971d4a8dc","96228","true","66.47","7","instock","69b44659c23d34935c3bcc84","51889","false","0","0","outofstock","223FR11"
"sourcePrice|stockQty","69e9e6542eeb571971d4a8e4","96230","true","11.25","14","instock","69b4465ac23d34935c3bcc8d","51894","true","12.94","3","instock","163LG58"
"sourcePrice|stockQty","69e9e6552eeb571971d4a8ec","96236","true","56.24","3","instock","69b4465ac23d34935c3bcc96","51897","true","64.68","2","instock","162AC53"
"sourcePrice|stockQty|stockStatus","69e9e6b22eeb571971d4b155","96240","true","66.47","0","outofstock","69b4465ac23d34935c3bcc9f","51901","true","76.44","3","instock","162AC54"
"sourcePrice","69e9e6b22eeb571971d4b14d","96242","true","61.36","1","instock","69b4465bc23d34935c3bcca8","51907","true","70.56","1","instock","162CU01"
"sourcePrice|published","69e9e6552eeb571971d4a8f4","96246","true","56.24","0","outofstock","69b4465bc23d34935c3bccb1","51909","false","0","0","outofstock","162AC55"
"sourcePrice|published","69e9e6942eeb571971d4ae95","96263","true","61.36","0","outofstock","69b4465bc23d34935c3bccba","51915","false","0","0","outofstock","162IG35"
"sourcePrice","69e9e7fb2eeb571971d4cef9","96274","true","61.36","2","instock","69b4465cc23d34935c3bccc3","51922","true","70.56","2","instock","162IW01"
"sourcePrice","69e9e7fb2eeb571971d4cf01","96276","true","61.36","2","instock","69b4465cc23d34935c3bcccc","51924","true","70.56","2","instock","162DA01"
"sourcePrice|stockQty|stockStatus|published","69e9e7fc2eeb571971d4cf09","96284","true","1.53","0","outofstock","69b4465cc23d34935c3bccd5","51930","false","1.06","37","instock","810PE05"
"sourcePrice|stockQty","69e9ed182eeb571971d544a2","86450","true","7.16","5","instock","69b4465dc23d34935c3bccde","51944","true","8.23","3","instock","327LG19"
"sourcePrice|stockQty","69e9e7c52eeb571971d4ca30","96297","true","2.3","112","instock","69b4465dc23d34935c3bcce7","51952","true","2.65","100","instock","303CU39"
"sourcePrice|stockQty","69e9e6562eeb571971d4a904","96302","true","2.3","89","instock","69b4465dc23d34935c3bccf0","51967","true","2.65","95","instock","303CU40"
"sourcePrice|stockQty","69e9e7c02eeb571971d4c9b8","96305","true","19.43","8","instock","69b4465dc23d34935c3bccf9","51971","true","21.98","7","instock","312BH17"
"sourcePrice","69e9e6562eeb571971d4a90c","96307","true","3.48","9","instock","69b4465ec23d34935c3bcd02","51974","true","4","9","instock","326CU175"
"sourcePrice|stockQty|stockStatus|published","69e9f1822eeb571971d5a9f0","93153","true","1.6","0","outofstock","69b4465ec23d34935c3bcd0b","51980","false","0","3","instock","600MD101"
"sourcePrice|stockQty","69e9e6562eeb571971d4a915","96312","true","8.5","8","instock","69b4465ec23d34935c3bcd14","51982","true","9.78","10","instock","800PE146"
"sourcePrice|stockQty","69e9e6572eeb571971d4a926","96323","true","12.3","36","instock","69b4465fc23d34935c3bcd1d","51987","true","14.15","28","instock","312AR19"
"sourcePrice","69e9e6ee2eeb571971d4b6bd","96332","true","14.32","6","instock","69b4465fc23d34935c3bcd26","51996","true","16.46","6","instock","313CY02"
"sourcePrice","69e9e6ef2eeb571971d4b6c6","96335","true","17.38","1","instock","69b4465fc23d34935c3bcd2f","51998","true","19.99","1","instock","313CY03"
"sourcePrice","69e9e6ef2eeb571971d4b6cf","96338","true","50.11","2","instock","69b44660c23d34935c3bcd38","52002","true","57.62","2","instock","162IW02"
